subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_005094,0,36509.54,2.56,21,31263.99,0
s_005095,1,35880.8,3.75,7,34666.72,0
s_005096,0,32992.05,0.0,23,8783.19,0
s_005097,0,16194.93,0.95,45,11013.75,0
s_005098,0,16334.79,1.17,34,8485.98,0
s_005099,0,25582.42,3.41,15,12570.27,2
s_005100,0,22539.81,3.08,15,18767.99,1
s_005101,0,49859.55,1.1,16,23819.12,0
s_005102,0,27786.8,1.28,33,28048.53,3
s_005103,0,33009.11,6.0,37,26538.04,0
s_005104,0,28867.51,5.21,40,28609.39,2
s_005105,0,42360.25,3.02,22,19149.2,0
s_005106,1,41359.58,0.0,0,40790.85,3
s_005107,0,8787.32,0.0,40,7707.9,0
s_005108,0,26797.19,4.84,5,21265.41,0
s_005109,0,19798.24,2.91,65,17909.62,2
s_005110,1,23395.9,7.17,2,12932.28,1
s_005111,0,24138.43,5.95,30,12589.15,0
s_005112,0,27297.76,0.0,17,29015.66,0
s_005113,0,35229.2,5.47,29,21955.67,2
s_005114,0,26973.26,3.81,0,9051.34,0
s_005115,0,27398.94,3.29,53,25931.9,0
s_005116,0,25506.57,2.24,19,30462.39,0
s_005117,0,45332.06,0.8,13,38031.27,1
s_005118,0,25344.77,3.16,36,20745.62,0
s_005119,0,21850.06,0.22,4,6213.23,0
s_005120,0,33523.77,3.31,19,29312.05,0
s_005121,0,13310.47,2.0,33,13606.78,2
s_005122,0,38280.23,4.92,47,23495.9,1
s_005123,0,19745.15,1.96,38,9903.7,2
s_005124,0,28695.8,10.92,35,7540.85,0
s_005125,0,43660.73,6.7,20,33722.01,0
s_005126,0,21683.32,7.72,40,14022.49,2
s_005127,0,21477.67,3.36,52,3641.39,0
s_005128,0,18538.7,5.17,30,3588.2,0
s_005129,0,23545.47,2.21,32,19378.52,1
s_005130,0,27840.79,4.72,28,15356.69,0
s_005131,1,19076.81,4.08,0,17480.79,0
s_005132,0,10358.49,3.89,43,9741.21,1
s_005133,0,31525.55,6.22,50,29551.46,0
s_005134,0,41539.6,0.96,1,20014.52,0
s_005135,1,20710.03,0.57,19,16799.8,0
s_005136,0,35282.72,0.97,42,15030.64,1
s_005137,0,20014.86,7.3,0,19662.59,1
s_005138,0,25098.47,2.88,41,12661.37,3
s_005139,0,41128.04,0.81,8,32199.67,0
s_005140,0,43369.3,5.66,39,35778.08,0
s_005141,0,33147.99,1.76,47,23882.96,0
s_005142,0,40628.81,1.99,7,9319.34,1
s_005143,0,46771.6,2.02,12,40801.38,0
s_005144,0,25318.28,6.31,33,22451.2,0
s_005145,0,24114.87,1.81,42,21121.8,0
s_005146,0,15474.1,8.24,29,7792.5,0
s_005147,0,24262.5,5.23,16,8637.6,2
s_005148,0,43851.15,3.51,11,15401.45,0
s_005149,0,42165.75,0.76,50,44711.08,2
s_005150,0,35273.24,1.35,20,33568.51,3
s_005151,0,11054.46,6.98,4,5073.29,0
s_005152,0,28516.95,0.13,4,13942.9,2
s_005153,0,28574.76,0.0,43,17449.81,1
s_005154,0,56685.64,4.71,41,40893.47,0
s_005155,0,3000.0,1.53,21,2102.26,0
s_005156,0,40061.1,2.26,13,35617.92,1
s_005157,1,18572.91,4.8,19,12462.12,2
s_005158,0,22835.42,0.34,52,10337.99,1
s_005159,0,34374.34,3.93,0,16947.5,0
s_005160,0,34235.85,0.0,52,19968.8,2
s_005161,0,4448.25,2.94,38,3360.97,0
s_005162,0,43478.12,4.48,32,12294.38,0
s_005163,0,19448.85,0.0,35,13957.23,0
s_005164,0,23299.43,0.96,43,22064.39,2
s_005165,1,3000.0,7.63,15,1676.17,4
s_005166,0,41556.31,2.63,60,31042.44,0
s_005167,0,29657.16,3.67,36,19232.35,0
s_005168,1,21837.84,1.88,20,24486.86,0
s_005169,1,40518.41,3.88,47,32933.76,1
s_005170,0,16004.21,5.49,13,10338.27,0
s_005171,0,19346.86,3.11,29,14522.08,3
s_005172,1,11244.06,0.0,19,7606.39,1
s_005173,0,21237.04,2.5,29,11976.32,1
s_005174,0,26387.5,0.0,2,19763.08,0
s_005175,1,30380.68,3.36,44,24671.7,4
s_005176,0,33972.26,0.54,43,26879.14,0
s_005177,0,27580.37,1.74,34,15799.2,1
s_005178,1,18055.69,1.42,28,12137.16,1
s_005179,0,9177.92,3.8,63,7804.2,2
s_005180,0,33084.94,0.05,34,20516.43,1
s_005181,0,37514.72,0.65,23,27215.21,1
s_005182,0,39591.09,0.0,29,37890.87,0
s_005183,0,49156.77,4.09,29,25265.83,1
s_005184,0,34759.19,3.11,36,21245.73,0
s_005185,0,18007.87,4.0,8,11601.82,1
s_005186,0,28275.91,2.74,19,17314.87,0
s_005187,0,16436.65,3.84,0,9219.0,0
s_005188,0,34052.71,3.09,50,22626.74,1
s_005189,0,21261.44,0.0,11,19003.56,2
s_005190,0,29587.64,4.8,30,24015.83,2
s_005191,1,21984.63,5.19,45,15356.8,1
s_005192,0,29476.64,3.86,54,14195.78,2
s_005193,1,22189.46,2.29,52,17595.47,1
s_005194,0,38435.56,4.21,38,32065.88,0
s_005195,0,24766.88,6.84,17,17921.96,1
s_005196,0,41656.52,0.21,31,32409.78,0
s_005197,0,10375.29,0.0,13,4699.03,0
s_005198,0,42607.58,7.14,16,23043.82,0
s_005199,0,15458.6,4.54,33,11300.78,0
s_005200,1,38475.37,10.06,4,21644.7,2
s_005201,0,45176.3,3.46,10,23744.1,2
s_005202,0,13858.19,0.72,70,7656.52,0
s_005203,0,34264.38,0.0,16,23918.76,2
s_005204,0,12873.89,3.59,11,9824.04,0
s_005205,0,34898.55,1.29,17,17716.21,1
s_005206,0,37667.12,4.92,6,31629.76,3
s_005207,1,5115.83,5.39,41,2656.26,0
s_005208,0,53495.99,1.87,10,33409.43,1
s_005209,0,22159.07,5.42,50,15014.32,2
s_005210,0,45406.35,3.45,0,20437.15,1
s_005211,0,66106.11,3.17,33,45004.44,0
s_005212,0,18110.56,0.01,44,8129.15,0
s_005213,0,43708.7,4.51,33,34300.38,0
s_005214,0,40335.46,5.27,25,29819.44,0
s_005215,1,34482.96,4.22,39,17047.51,0
s_005216,0,40619.32,0.0,7,33450.89,0
s_005217,1,18971.85,3.19,22,18853.88,2
s_005218,1,14239.47,6.52,43,9470.03,0
s_005219,1,16180.61,5.99,43,4383.05,2
s_005220,1,23808.83,5.48,18,17044.5,1
s_005221,0,23402.36,4.14,12,17851.97,0
s_005222,0,22512.46,6.91,34,25506.81,0
s_005223,0,18968.08,3.05,5,9820.35,0
s_005224,0,27476.77,2.14,3,15358.35,0
s_005225,1,24888.34,0.73,34,15151.12,0
s_005226,0,41123.61,7.07,0,20950.57,2
s_005227,1,29211.22,1.64,17,27007.98,0
s_005228,0,38861.59,0.5,33,21084.09,0
s_005229,0,9653.69,2.6,0,5111.23,0
s_005230,0,35044.78,4.51,7,15125.91,0
s_005231,0,35348.6,2.18,34,12608.38,1
s_005232,0,5269.88,0.0,18,4404.64,1
s_005233,0,27795.11,7.24,63,17343.31,1
s_005234,0,11120.08,0.08,0,14204.18,1
s_005235,0,26251.27,4.6,18,16676.41,1
s_005236,0,40039.64,2.14,49,28094.06,0
s_005237,0,45735.86,3.4,41,26744.56,1
s_005238,0,12888.21,3.47,14,10611.46,0
s_005239,0,33123.7,0.9,49,26472.67,0
s_005240,0,33077.96,5.19,22,18903.13,0
s_005241,0,22534.63,6.14,15,15837.91,0
s_005242,0,25772.76,4.53,29,8114.88,0
s_005243,0,45788.99,3.97,26,35968.75,0
s_005244,0,20514.41,1.02,41,16568.17,2
s_005245,1,34990.71,2.15,0,19935.75,0
s_005246,0,32561.48,3.36,25,24909.33,2
s_005247,0,32222.98,2.24,15,23277.9,0
s_005248,0,46581.0,0.84,7,42510.12,2
s_005249,1,31909.67,4.45,4,26706.56,1
s_005250,0,24387.02,0.0,50,19800.0,0
s_005251,0,42623.5,0.0,32,28909.53,3
s_005252,0,23756.78,3.85,5,11011.26,1
s_005253,0,39029.97,0.21,0,29192.27,0
s_005254,0,50243.84,6.47,20,9470.67,2
s_005255,0,10208.59,4.17,25,2868.97,1
s_005256,0,32029.03,4.13,0,16928.87,0
s_005257,0,26616.92,5.36,20,19666.87,0
s_005258,0,39727.74,2.56,49,34398.69,1
s_005259,0,32174.8,1.42,35,14757.94,1
s_005260,0,37920.81,3.34,31,33496.5,0
s_005261,0,20430.91,3.22,48,14719.61,0
s_005262,0,23208.36,8.02,24,19333.28,0
s_005263,0,28980.26,0.11,36,23727.43,2
s_005264,1,5698.05,0.0,58,5335.06,1
s_005265,1,15280.98,3.22,58,14071.8,0
s_005266,0,13855.14,0.0,52,6365.27,1
s_005267,1,26075.99,2.48,17,17721.64,1
s_005268,0,16709.02,1.13,16,9239.42,1
s_005269,0,26955.44,4.04,23,21521.38,2
s_005270,0,26881.75,3.63,0,14845.17,0
s_005271,1,38706.65,0.0,20,29023.51,0
s_005272,0,20544.93,0.0,14,11175.55,2
s_005273,0,18624.26,2.76,25,14264.59,0
s_005274,1,21354.11,0.0,41,21221.59,3
s_005275,0,35789.06,5.8,24,19997.38,0
s_005276,1,16022.22,1.04,0,6639.16,2
s_005277,0,39492.42,3.1,31,36089.08,0
s_005278,0,19374.57,5.75,25,15045.18,2
s_005279,0,29372.8,3.17,47,14438.92,0
s_005280,0,13629.33,2.3,14,15650.72,0
s_005281,0,19026.16,3.31,44,7581.3,1
s_005282,0,23402.04,2.67,30,19153.9,0
s_005283,0,4145.99,0.85,17,4082.57,1
s_005284,1,9433.84,3.64,33,4590.95,1
s_005285,1,20767.31,6.48,0,16237.16,1
s_005286,0,25111.48,0.17,29,18618.12,0
s_005287,0,23484.72,4.73,25,29489.55,0
s_005288,0,40131.87,4.57,11,25651.01,0
s_005289,1,45691.37,3.48,16,24727.38,1
s_005290,0,38582.08,6.02,67,18089.16,2
s_005291,0,22244.37,3.4,0,20142.8,0
s_005292,0,29731.43,3.83,26,15781.26,0
s_005293,0,24736.16,4.3,30,20301.74,1
s_005294,0,26115.71,4.25,12,27849.06,2
s_005295,0,10912.22,5.77,30,9260.98,0
s_005296,1,36221.95,5.45,16,14728.17,0
s_005297,0,29576.86,3.4,33,12560.05,0
s_005298,1,51478.95,3.2,16,29607.96,1
s_005299,0,32219.47,5.96,4,19643.7,0
s_005300,0,46483.85,0.0,28,14702.97,0
s_005301,1,54833.03,2.81,17,34385.39,0
s_005302,0,20062.07,1.75,11,13419.25,0
s_005303,1,3000.0,1.4,30,2233.8,4
s_005304,0,26268.29,0.49,15,29649.21,2
s_005305,0,40820.62,2.76,35,24005.94,1
s_005306,1,31069.36,3.53,0,27840.45,1
s_005307,1,23861.67,3.56,45,23362.22,1
s_005308,1,26754.07,4.27,6,26882.14,3
s_005309,0,10232.9,0.0,21,7054.03,1
s_005310,0,20201.05,4.64,25,21739.55,0
s_005311,0,25034.71,3.55,33,10466.49,3
s_005312,0,13727.42,2.16,28,4595.29,1
s_005313,0,22887.85,1.62,42,14953.01,1
s_005314,1,10998.86,0.0,22,9528.23,0
s_005315,0,44352.92,4.24,33,49425.7,0
s_005316,0,16477.9,5.93,40,9529.2,0
s_005317,1,37711.87,2.49,34,34463.24,2
s_005318,0,38546.52,2.89,12,32885.28,4
s_005319,0,40256.63,5.79,8,26408.66,1
s_005320,0,29247.65,6.79,16,17152.99,0
s_005321,0,13774.59,6.78,51,14095.23,0
s_005322,0,19483.39,3.18,4,14746.36,0
s_005323,0,39204.36,5.01,19,20893.79,0
s_005324,0,31041.8,0.22,48,24540.28,0
s_005325,0,3876.84,3.11,39,2811.75,0
s_005326,0,3000.0,1.55,0,1738.67,3
s_005327,0,20513.76,5.5,22,18828.36,0
s_005328,1,29731.0,8.17,39,18917.96,2
s_005329,0,36576.52,0.0,37,26624.41,5
s_005330,0,35505.45,4.69,20,28029.62,1
s_005331,0,27557.47,6.59,3,18393.83,0
s_005332,0,25990.66,5.84,7,16143.44,1
s_005333,0,3728.02,5.32,64,1933.74,0
s_005334,0,31848.74,0.97,54,12754.29,0
s_005335,0,30212.31,3.51,29,31156.5,0
s_005336,0,11981.34,2.02,6,10963.69,3
s_005337,0,28541.06,1.85,34,21162.74,0
s_005338,0,10253.28,2.47,15,5968.86,0
s_005339,1,35580.09,3.83,0,18630.03,3
s_005340,0,13643.29,5.34,37,8977.99,2
s_005341,0,29981.95,3.3,41,21731.7,1
s_005342,0,12588.18,4.03,29,5343.9,0
s_005343,1,18678.95,4.68,22,7559.07,2
s_005344,0,21974.04,0.0,0,8286.44,1
s_005345,0,36227.91,6.6,16,21860.17,1
s_005346,0,24843.66,1.57,39,18951.43,3
s_005347,0,29439.64,3.6,46,11305.83,0
s_005348,0,27443.96,0.0,28,18936.98,2
s_005349,0,14098.21,2.33,49,9242.75,0
s_005350,1,20490.83,3.69,1,25242.6,2
s_005351,1,30937.02,1.17,27,19955.36,1
s_005352,0,3000.0,3.8,9,2118.97,1
s_005353,0,13390.05,3.62,37,8351.72,1
s_005354,0,38394.11,5.97,30,23859.65,1
s_005355,0,4277.26,6.42,36,1610.09,1
s_005356,0,38694.59,0.0,52,24753.13,2
s_005357,0,21505.36,4.5,17,20134.97,0
s_005358,0,51614.57,2.95,10,39980.13,0
s_005359,0,26547.02,1.24,30,23084.39,0
s_005360,0,19495.26,7.94,9,16048.49,0
s_005361,0,21073.59,2.17,37,20740.64,0
s_005362,0,45632.84,4.54,21,24707.66,0
s_005363,0,37499.09,2.56,23,24194.91,3
s_005364,0,21908.7,0.0,43,11483.57,3
s_005365,1,51107.3,0.31,0,41385.75,2
s_005366,0,28877.34,0.05,4,25372.14,0
s_005367,0,35363.16,1.41,10,13351.16,2
s_005368,0,23864.4,4.51,15,9292.17,1
s_005369,0,30117.68,1.73,4,15861.76,0
s_005370,0,38651.73,1.38,9,39190.72,0
s_005371,0,38355.16,5.83,13,21485.37,3
s_005372,0,24999.45,0.11,7,18900.12,0
s_005373,0,25113.53,0.2,8,5301.91,0
s_005374,0,23767.44,5.25,69,15035.1,3
s_005375,0,28827.85,4.57,16,31542.83,2
s_005376,0,62023.4,3.75,32,59171.02,2
s_005377,1,29845.17,1.59,21,14009.68,2
s_005378,0,32312.35,0.0,26,25927.97,1
s_005379,0,16365.94,3.7,31,15739.82,2
s_005380,0,16468.31,4.16,38,10287.3,0
s_005381,0,30199.79,4.83,12,27830.5,1
s_005382,0,33555.3,10.01,4,27692.23,3
s_005383,0,7145.26,4.02,44,5348.32,0
s_005384,1,13511.22,1.51,34,11704.5,2
s_005385,1,24618.13,3.44,0,9372.84,2
s_005386,1,24378.57,6.27,6,15570.14,1
s_005387,0,25019.03,2.01,55,17825.17,0
s_005388,0,19788.67,2.13,43,11557.11,1
s_005389,0,41096.62,5.22,44,27827.68,2
s_005390,0,45274.07,4.16,0,42197.67,2
s_005391,1,19534.85,0.0,26,20991.56,0
s_005392,0,34821.52,4.94,48,12871.03,2
s_005393,0,17944.51,0.59,28,19001.03,1
s_005394,1,15508.74,4.06,18,11775.55,2
s_005395,0,3000.0,5.13,32,2458.23,0
s_005396,1,17249.56,4.79,6,11586.48,2
s_005397,1,18923.1,1.95,31,15991.23,2
s_005398,1,38562.57,7.02,0,42237.58,1
s_005399,0,45303.95,1.94,48,16375.04,1
s_005400,0,10499.77,4.69,37,9929.91,1
s_005401,0,21757.24,1.21,59,6506.73,1
s_005402,0,42300.66,6.36,31,26825.27,3
s_005403,0,31603.18,5.02,18,33854.15,1
s_005404,0,36628.36,7.8,25,7527.55,0
s_005405,0,41710.41,0.0,36,40382.81,0
s_005406,0,29826.11,4.72,34,21764.66,0
s_005407,0,17026.85,0.2,7,12259.77,3
s_005408,0,41991.68,6.8,15,23534.13,0
s_005409,0,17560.57,0.0,38,12775.49,0
s_005410,0,13105.89,4.34,35,9811.08,0
s_005411,0,32962.72,2.63,0,26134.1,0
s_005412,0,22718.77,4.61,36,9367.76,1
s_005413,0,24031.94,1.14,25,18061.36,1
s_005414,0,21523.95,0.0,44,16769.19,0
s_005415,0,48143.23,0.0,6,45538.86,0
s_005416,0,27983.38,1.26,11,28676.69,0
s_005417,0,38128.39,7.03,10,14918.0,2
s_005418,0,31026.26,5.64,0,27313.58,0
s_005419,0,18401.99,3.93,30,10746.91,1
s_005420,1,30358.05,5.3,46,22902.71,2
s_005421,0,3000.0,5.16,27,2353.4,0
s_005422,0,37503.14,3.94,5,18895.67,2
s_005423,0,37502.03,5.48,49,25877.68,2
s_005424,0,27294.16,6.29,17,12002.01,0
s_005425,0,26527.22,3.55,53,14873.21,0
s_005426,0,27801.99,4.61,34,11579.22,1
s_005427,0,27609.61,6.78,24,15386.91,0
s_005428,1,10097.19,3.48,0,6488.4,1
s_005429,0,31099.19,0.0,16,29728.68,0
s_005430,0,31667.5,5.08,11,13693.25,1
s_005431,0,21899.27,2.0,66,16255.38,2
s_005432,0,16675.89,3.4,38,9380.98,0
s_005433,1,42382.33,4.06,44,40108.62,2
s_005434,0,33756.19,1.03,39,43211.41,0
s_005435,1,40767.14,3.72,34,25770.82,2
s_005436,0,40012.76,0.9,17,16560.52,0
s_005437,0,35744.54,3.75,11,27664.95,0
s_005438,0,31301.92,2.35,34,15405.9,0
s_005439,0,19466.7,2.37,65,13797.1,3
s_005440,0,47786.75,6.35,0,27937.63,1
s_005441,0,10341.73,4.01,2,6847.51,0
s_005442,0,26726.48,0.0,0,19453.58,0
s_005443,0,20583.49,0.0,34,17313.03,0
s_005444,0,31442.34,7.33,8,13598.37,2
s_005445,0,24801.27,2.51,5,18472.31,1
s_005446,0,20826.42,2.23,5,8419.5,0
s_005447,0,39295.04,7.09,44,21112.4,0
s_005448,0,15807.39,3.37,22,11572.06,1
s_005449,0,19871.16,5.9,0,8044.72,0
s_005450,1,27719.06,5.32,51,16216.77,1
s_005451,0,23063.8,4.21,26,18885.62,0
s_005452,0,9231.83,1.82,48,4037.29,0
s_005453,0,34387.25,2.46,33,32386.41,0
s_005454,0,40206.7,5.14,17,28201.18,3
s_005455,1,15848.44,0.0,26,11756.89,2
s_005456,0,36883.03,0.45,31,29663.31,0
s_005457,0,30710.65,0.4,22,11699.87,3
s_005458,1,27138.58,1.82,15,17989.84,0
s_005459,1,17868.91,3.95,33,10312.49,3
s_005460,0,22283.91,4.76,17,16111.39,1
s_005461,0,50362.9,4.68,10,27187.57,1
s_005462,0,10756.61,4.23,46,9259.74,0
s_005463,0,50437.15,1.3,0,35897.62,0
s_005464,0,44354.58,2.69,77,28734.76,2
s_005465,0,28148.67,0.0,62,18249.19,0
s_005466,0,39095.99,0.18,49,26803.42,2
s_005467,0,48545.48,4.36,15,27887.72,0
s_005468,0,34456.88,0.0,1,23230.4,0
s_005469,0,38577.08,5.7,10,26995.45,2
s_005470,0,41593.52,2.87,39,21580.32,0
s_005471,0,26128.83,4.88,13,13127.52,0
s_005472,0,37188.24,0.0,23,38715.2,0
s_005473,1,55366.06,5.43,11,46300.04,1
s_005474,0,33000.2,2.55,0,21110.57,2
s_005475,0,28144.27,5.94,36,18548.39,0
s_005476,1,10655.61,0.63,0,7184.13,0
s_005477,0,26406.31,1.93,23,9578.32,0
s_005478,0,35399.79,3.51,39,33409.6,0
s_005479,0,22443.66,1.4,22,15606.31,0
s_005480,0,43786.48,6.14,21,31432.6,1
s_005481,0,32698.52,4.77,1,12878.89,2
s_005482,0,45339.23,3.51,67,42922.73,0
s_005483,1,25699.64,2.54,2,7417.21,0
s_005484,0,44830.49,3.86,19,46671.93,0
s_005485,0,34944.07,0.0,0,17314.56,1
s_005486,0,22833.49,1.77,39,23759.48,0
s_005487,0,39397.41,1.24,31,27059.66,1
s_005488,1,20580.88,5.14,14,12867.75,0
s_005489,0,36264.35,2.92,16,24569.71,0
s_005490,0,27425.34,0.45,6,11184.94,0
s_005491,0,38345.82,4.56,24,30222.29,1
s_005492,0,25733.16,0.72,43,14489.01,2
s_005493,0,44630.16,3.76,44,35738.88,2
s_005494,0,3683.73,0.63,0,1951.24,0
s_005495,0,4610.72,4.71,37,3494.51,1
s_005496,1,55480.68,4.26,4,45680.0,0
s_005497,0,33135.12,3.0,19,35292.79,0
s_005498,0,19587.56,8.95,15,11374.99,1
s_005499,0,28207.35,5.62,47,17207.06,0
s_005500,0,19805.27,3.62,38,13336.44,1
s_005501,0,28436.16,2.89,43,8058.63,0
s_005502,1,35133.7,3.45,0,20115.72,0
s_005503,1,16677.72,11.13,5,11899.44,2
s_005504,0,13150.85,2.36,18,12732.47,2
s_005505,0,17221.27,3.26,31,13694.94,3
s_005506,0,53309.62,5.18,25,55098.7,0
s_005507,0,30077.29,3.81,28,8817.81,1
s_005508,1,15035.95,4.15,24,7131.62,1
s_005509,0,42164.82,5.48,28,25340.88,0
s_005510,0,37599.24,6.82,15,44413.34,1
s_005511,0,39608.92,7.83,2,22702.56,0
s_005512,0,26321.14,4.08,28,10906.63,0
s_005513,0,18486.26,1.86,17,17431.09,0
s_005514,0,17500.92,5.64,11,12687.67,1
s_005515,0,40743.32,1.61,0,22921.18,2
s_005516,0,12309.11,6.18,41,8203.07,2
s_005517,0,35027.39,3.46,59,20731.0,0
s_005518,0,5003.65,4.8,50,4915.65,1
s_005519,0,39987.44,0.0,18,42690.16,0
s_005520,0,15068.05,2.22,42,11494.16,1
s_005521,0,46288.31,0.0,25,8512.25,1
s_005522,0,23809.03,6.0,13,14412.87,0
s_005523,0,24764.06,3.68,0,15884.53,0
s_005524,0,15793.92,3.83,36,12141.32,0
s_005525,0,3000.0,0.0,27,2533.04,0
s_005526,0,15297.27,3.98,17,9784.44,1
s_005527,0,44483.87,5.76,32,20024.58,1
s_005528,0,30036.1,2.69,38,22410.15,0
s_005529,0,32799.18,0.79,64,19588.25,0
s_005530,0,45454.21,1.32,23,30298.66,1
s_005531,0,15725.71,0.0,2,9609.11,0
s_005532,0,20981.68,3.24,18,21633.47,1
s_005533,0,38186.16,2.36,34,22949.42,2
s_005534,1,3000.0,0.93,31,1874.27,1
s_005535,1,20310.03,1.53,24,15010.13,2
s_005536,0,30827.97,4.82,28,27967.73,0
s_005537,1,30894.3,7.6,7,17044.26,1
s_005538,0,51861.07,5.66,0,39734.02,0
s_005539,0,20806.78,0.0,23,17404.1,0
s_005540,0,26712.63,3.39,21,16425.24,1
s_005541,1,34267.27,8.76,17,28324.14,2
s_005542,0,39424.4,2.6,21,26149.38,0
s_005543,0,31460.49,1.72,18,17291.57,0
s_005544,0,45966.47,6.79,13,30781.73,1
s_005545,0,37580.4,3.19,30,23495.31,0
s_005546,0,33139.71,0.77,27,26734.99,0
s_005547,0,17845.38,0.87,33,9819.9,0
s_005548,0,47889.79,2.29,33,18053.6,3
s_005549,0,20030.38,4.87,19,8244.42,0
s_005550,0,62432.45,1.52,9,46813.42,2
s_005551,1,22116.58,3.53,14,15223.92,1
s_005552,0,8592.93,6.8,23,7444.5,2
s_005553,0,3000.0,2.57,25,1259.36,1
s_005554,0,33489.91,2.1,25,17440.27,0
s_005555,1,29611.67,4.57,6,19892.78,2
s_005556,0,12203.59,0.07,0,8873.4,0
s_005557,0,48049.59,4.81,38,35655.36,2
s_005558,0,24409.81,5.33,36,15275.25,0
s_005559,0,31274.36,3.9,27,9381.71,0
s_005560,0,31521.43,5.5,51,15586.08,0
s_005561,0,13150.85,2.31,54,8925.76,0
s_005562,0,5753.59,4.4,52,5255.2,0
s_005563,0,30260.01,0.0,21,26274.58,2
s_005564,0,22722.36,5.31,16,11684.7,1
s_005565,0,23837.85,0.0,0,15398.14,1
s_005566,0,29614.75,0.0,14,24789.34,1
s_005567,0,55612.66,0.0,20,31581.6,1
s_005568,0,22035.84,1.98,0,1422.05,0
s_005569,0,3000.0,3.13,55,2086.87,1
s_005570,0,23007.54,0.23,30,19230.92,0
s_005571,0,41365.03,6.65,51,24275.28,0
s_005572,0,24107.39,4.29,37,6563.56,0
s_005573,0,19992.67,5.86,26,15365.3,0
s_005574,0,27558.45,3.11,43,9054.29,1
s_005575,0,27820.0,0.06,0,20507.37,2
s_005576,1,16499.82,3.85,18,7319.87,0
s_005577,0,20442.19,1.45,0,22438.79,0
s_005578,0,58924.44,1.5,0,49876.96,0
s_005579,0,3000.0,4.7,62,2853.41,1
s_005580,0,6356.36,0.54,26,3759.98,0
s_005581,0,21096.22,3.49,17,13584.13,1
s_005582,0,31297.11,0.34,40,25525.57,1
s_005583,0,22888.46,4.66,19,8179.09,2
s_005584,0,17759.42,3.7,55,6895.85,0
s_005585,0,21708.95,2.62,27,16083.92,1
s_005586,0,15323.59,3.43,14,10083.55,2
s_005587,0,33931.47,4.42,15,12415.86,0
s_005588,0,21119.66,5.95,68,18699.64,0
s_005589,0,25700.55,1.45,32,25175.95,0
s_005590,0,20113.49,3.2,20,5411.04,0
s_005591,0,25857.13,2.45,55,21502.14,0
s_005592,0,28158.13,3.38,35,7729.89,0
s_005593,1,36471.2,5.02,13,30624.24,3
s_005594,0,27919.78,0.66,3,20107.29,0
s_005595,0,32844.21,1.76,18,11201.89,1
s_005596,0,36343.33,6.44,0,20888.94,0
s_005597,0,14785.47,3.56,46,8025.57,2
s_005598,0,37093.04,0.0,18,11902.25,0
s_005599,1,26863.78,0.68,21,14755.03,0
s_005600,0,19861.08,0.01,57,8354.46,1
s_005601,0,41331.55,4.59,0,21061.13,0
s_005602,0,36435.65,2.4,0,24662.44,1
s_005603,0,10414.92,1.78,28,8370.32,0
s_005604,0,44008.58,0.15,16,28788.81,1
s_005605,0,25193.71,3.59,51,18559.92,0
s_005606,1,38206.44,8.41,45,36442.81,2
s_005607,0,38394.82,2.26,19,28634.17,0
s_005608,0,12955.1,0.0,45,6535.24,1
s_005609,0,15276.99,5.27,2,13439.07,0
s_005610,0,17553.06,6.03,14,15596.91,0
s_005611,0,28381.94,4.19,28,23956.29,0
s_005612,0,12656.78,0.0,6,9571.62,2
s_005613,0,15229.45,7.88,17,9387.76,1
s_005614,0,19940.08,5.27,66,17494.22,0
s_005615,0,52215.03,0.0,25,25601.69,2
s_005616,0,29930.49,4.26,0,19717.96,1
s_005617,0,42633.8,0.06,26,26630.5,0
s_005618,0,52394.38,0.74,62,35307.43,0
s_005619,0,50642.08,6.09,39,29644.58,0
s_005620,0,44542.4,0.0,22,42980.25,2
s_005621,1,23643.63,6.18,11,20689.32,0
s_005622,0,20028.2,3.93,60,8375.0,0
s_005623,0,34398.78,4.38,52,21538.33,5
s_005624,0,31172.46,2.73,7,15739.8,0
s_005625,0,37782.67,5.08,19,28931.97,3
s_005626,0,31159.56,3.59,0,11826.61,0
s_005627,0,18366.25,0.0,4,13869.56,0
s_005628,0,36350.02,1.81,2,24677.15,0
s_005629,0,24285.4,2.46,57,19656.97,3
s_005630,0,27310.44,0.12,65,31832.31,0
s_005631,0,36577.29,0.0,0,14963.79,4
s_005632,0,32162.18,6.95,11,30745.02,0
s_005633,0,28439.81,1.89,34,8733.66,0
s_005634,1,6366.08,0.4,10,4934.31,1
s_005635,0,27423.75,0.0,0,16327.97,2
s_005636,0,19263.15,6.32,22,11016.04,2
s_005637,1,43577.28,0.47,30,48987.52,2
s_005638,0,18436.23,0.0,0,5958.29,0
s_005639,0,34726.63,1.06,18,15809.78,1
s_005640,0,26362.97,2.55,25,6275.59,0
s_005641,0,3000.0,0.84,37,1975.61,0
s_005642,0,38920.6,3.03,22,21688.12,0
s_005643,0,38827.58,5.55,0,41222.73,2
s_005644,0,17693.49,6.56,42,12853.74,0
s_005645,0,19402.63,2.72,28,18100.14,2
s_005646,0,49984.36,3.02,39,29064.15,0
s_005647,0,8115.38,5.05,25,3013.68,0
s_005648,0,43457.76,2.79,50,22086.45,1
s_005649,0,49683.28,0.0,31,47048.36,0
s_005650,0,63814.67,1.39,20,33291.09,0
s_005651,0,22878.07,1.11,20,25085.96,0
