subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_003037,0,43767.06,2.97,38,33232.26,0
s_003038,0,44127.42,3.44,23,15808.08,3
s_003039,0,8137.84,5.55,56,6816.99,0
s_003040,1,24593.37,5.18,34,6286.82,1
s_003041,0,17215.34,2.1,0,12411.32,0
s_003042,0,39286.54,4.99,22,29387.75,4
s_003043,0,30948.02,8.01,35,19717.8,0
s_003044,0,44357.93,4.61,16,21219.44,2
s_003045,0,3696.35,2.63,9,2952.72,1
s_003046,0,14253.89,0.0,57,13698.79,1
s_003047,0,26796.96,0.66,18,11304.26,0
s_003048,0,35567.62,2.17,0,25391.08,0
s_003049,0,36746.49,0.72,47,20076.93,1
s_003050,0,16195.73,3.33,0,14015.78,1
s_003051,0,43981.95,1.96,37,29889.56,0
s_003052,0,35207.54,6.58,19,28373.97,2
s_003053,0,13243.54,0.0,30,3185.61,0
s_003054,0,34279.19,2.27,6,16222.49,2
s_003055,1,3000.0,0.7,0,2277.75,0
s_003056,0,22362.99,0.92,19,8070.69,1
s_003057,0,21673.41,3.2,40,10758.68,0
s_003058,0,23973.73,1.66,20,15339.95,3
s_003059,0,38922.69,0.49,6,19704.36,0
s_003060,0,27835.04,1.26,26,26468.47,0
s_003061,0,40021.17,1.16,22,31388.17,0
s_003062,0,21584.72,5.72,4,19996.71,0
s_003063,0,20151.05,2.03,39,6441.67,0
s_003064,0,29025.11,2.67,0,19182.56,2
s_003065,1,27705.95,8.53,11,18506.17,1
s_003066,0,47430.42,0.0,11,49476.11,0
s_003067,0,30650.47,4.73,30,14579.31,0
s_003068,0,26833.95,1.99,39,22613.45,1
s_003069,0,39201.97,6.35,15,23695.61,0
s_003070,0,35566.6,2.73,4,20843.85,0
s_003071,1,14156.33,1.27,23,10926.72,2
s_003072,0,31565.94,4.65,47,32518.76,0
s_003073,0,31103.98,6.02,35,22927.1,3
s_003074,0,17162.61,4.86,18,11076.14,0
s_003075,0,24669.77,2.73,44,9611.81,0
s_003076,0,28053.11,2.78,27,28201.83,0
s_003077,1,45959.95,6.1,13,36520.47,2
s_003078,0,13675.99,1.58,10,15349.71,0
s_003079,1,31941.26,0.86,0,5253.06,1
s_003080,0,12192.16,3.88,0,9193.41,0
s_003081,1,21023.59,3.01,18,24162.6,0
s_003082,0,48715.0,1.02,51,47605.73,4
s_003083,0,40299.21,0.0,36,16166.6,0
s_003084,0,43253.93,6.39,18,14595.98,1
s_003085,1,25337.92,2.42,14,27132.25,2
s_003086,0,15600.76,1.06,25,17244.35,1
s_003087,0,12553.35,2.01,21,11758.81,0
s_003088,0,39856.01,2.65,38,27354.39,0
s_003089,0,30791.66,2.5,10,20145.27,0
s_003090,0,22124.21,0.63,31,16044.16,0
s_003091,0,39593.61,1.14,20,36540.27,0
s_003092,0,41005.24,1.21,6,23143.64,4
s_003093,0,37225.31,0.0,39,22534.49,2
s_003094,1,20662.57,0.0,0,15080.39,5
s_003095,1,18535.36,0.5,53,16197.69,1
s_003096,0,11538.2,4.24,38,7901.64,2
s_003097,0,8599.52,1.77,11,7380.11,2
s_003098,0,43636.87,0.0,58,35374.31,0
s_003099,0,3000.0,0.0,15,2326.15,0
s_003100,0,20487.78,0.53,26,18159.01,0
s_003101,0,27105.22,2.66,26,23263.49,0
s_003102,1,35881.24,3.54,0,26897.96,6
s_003103,0,12783.69,2.01,36,9190.14,1
s_003104,0,30981.65,6.61,35,22729.82,0
s_003105,0,42096.11,0.66,23,41629.44,0
s_003106,1,38005.87,0.0,29,17056.43,1
s_003107,1,16461.49,3.7,14,11264.81,1
s_003108,0,29456.51,2.0,35,22738.53,1
s_003109,0,41655.88,1.96,40,28347.44,0
s_003110,0,47818.82,0.44,22,13428.5,0
s_003111,0,26661.03,1.16,23,22293.58,0
s_003112,0,25369.12,0.67,32,12869.26,0
s_003113,0,29803.75,0.0,14,7812.44,0
s_003114,0,21397.75,5.49,18,15595.78,3
s_003115,0,32279.94,3.37,27,20011.69,0
s_003116,0,19178.76,3.41,6,6506.84,0
s_003117,0,33473.7,1.84,28,27117.35,0
s_003118,0,22407.37,3.17,36,20475.55,0
s_003119,0,13535.27,3.46,62,6466.21,1
s_003120,1,16093.86,7.38,10,15342.32,2
s_003121,0,3000.0,1.45,0,1313.32,0
s_003122,0,26409.94,2.0,10,17747.39,0
s_003123,1,20729.9,0.0,34,15009.02,1
s_003124,0,28413.01,9.48,22,6885.51,1
s_003125,0,32929.16,2.24,6,25321.34,0
s_003126,0,39677.53,6.37,9,18255.17,0
s_003127,0,32744.88,0.79,14,20477.1,0
s_003128,1,35608.85,1.51,31,14390.74,0
s_003129,1,31357.68,2.55,19,25254.9,1
s_003130,0,31699.88,2.11,23,17750.89,0
s_003131,0,46253.08,8.43,19,35726.43,2
s_003132,0,31793.46,4.35,1,24251.96,3
s_003133,0,31798.09,1.25,20,29123.98,0
s_003134,0,11975.94,0.0,29,10492.4,1
s_003135,0,17538.54,0.0,17,12849.98,0
s_003136,0,33684.94,3.17,7,22978.1,0
s_003137,0,29273.37,1.53,15,25711.06,0
s_003138,1,28421.73,6.29,20,17618.22,1
s_003139,0,16763.23,1.4,10,13858.4,0
s_003140,0,22057.0,0.0,42,12718.13,1
s_003141,0,32681.91,1.43,12,20315.08,0
s_003142,0,29230.23,2.5,43,7650.29,0
s_003143,0,40867.88,4.31,0,12076.33,2
s_003144,0,30264.5,0.0,19,14414.24,2
s_003145,0,51133.08,2.35,26,32721.82,1
s_003146,0,18536.03,4.47,0,18828.58,0
s_003147,0,54796.23,6.04,6,26776.69,0
s_003148,0,30862.44,0.0,0,27318.16,0
s_003149,0,43365.82,5.03,25,31096.3,0
s_003150,1,20082.2,1.03,0,13390.89,2
s_003151,0,48576.68,10.28,0,42759.71,2
s_003152,0,28035.61,3.76,31,20544.59,1
s_003153,0,22866.61,4.34,37,16640.96,0
s_003154,0,44814.24,3.14,24,30066.33,0
s_003155,0,42335.65,2.3,5,29538.36,0
s_003156,0,21192.04,1.58,37,17927.75,1
s_003157,0,28950.99,6.36,37,25344.25,3
s_003158,1,41748.6,2.92,1,21447.32,0
s_003159,0,8057.79,6.71,0,5438.19,0
s_003160,0,32047.04,5.54,18,34299.7,1
s_003161,0,32577.78,7.38,8,18078.21,0
s_003162,0,41682.25,1.17,5,23318.09,1
s_003163,0,11185.64,5.85,33,8999.11,0
s_003164,0,15996.92,6.86,39,8995.98,0
s_003165,0,18597.02,1.99,31,11257.88,1
s_003166,0,28083.75,4.21,18,25473.91,2
s_003167,0,27875.63,0.0,38,21821.71,2
s_003168,0,11876.48,0.0,31,8095.42,0
s_003169,0,34083.46,5.99,48,25969.41,1
s_003170,0,9377.24,2.19,0,6776.46,0
s_003171,0,39412.9,4.41,17,34288.92,0
s_003172,0,17247.53,4.51,60,12536.13,5
s_003173,0,32162.05,3.06,0,7054.94,3
s_003174,0,34568.05,3.35,18,20784.8,1
s_003175,0,41447.96,0.67,38,19162.57,1
s_003176,0,26921.47,1.23,31,23007.15,0
s_003177,0,23225.0,0.93,29,6532.39,1
s_003178,0,33034.43,4.78,43,16135.76,0
s_003179,0,24902.75,6.79,13,14817.0,1
s_003180,0,15571.92,2.68,36,15558.1,0
s_003181,0,40486.47,6.7,26,28778.47,0
s_003182,0,18528.06,5.47,11,13065.76,2
s_003183,0,28364.77,6.69,25,11152.56,0
s_003184,0,28898.16,5.35,18,21305.7,0
s_003185,0,23900.21,4.92,28,21857.31,0
s_003186,0,24179.88,3.82,14,9470.91,1
s_003187,0,16644.54,5.46,33,15860.45,1
s_003188,0,29347.44,5.14,20,11265.38,0
s_003189,0,17951.56,0.0,42,12251.18,1
s_003190,1,23974.08,2.47,30,17583.16,1
s_003191,1,22487.18,5.25,2,9949.65,1
s_003192,0,20364.44,5.04,0,13186.48,0
s_003193,0,26535.11,5.7,54,27185.47,2
s_003194,0,35038.46,0.0,30,29960.9,1
s_003195,0,26667.71,2.88,51,16174.55,0
s_003196,0,39802.03,4.58,18,36301.83,0
s_003197,0,40047.89,0.36,40,14999.2,0
s_003198,1,35945.43,0.0,15,9177.78,3
s_003199,0,38040.85,4.0,18,41699.2,1
s_003200,1,9725.02,0.0,27,8799.01,0
s_003201,0,21114.62,5.31,35,8889.47,0
s_003202,0,26133.89,2.42,52,15748.35,3
s_003203,0,12520.49,6.09,49,10266.93,1
s_003204,0,22629.38,3.76,35,5504.78,0
s_003205,0,3000.0,3.86,0,2189.3,2
s_003206,1,28371.02,0.0,47,22980.31,1
s_003207,0,7035.58,4.37,21,5986.0,4
s_003208,0,29025.89,1.12,33,12001.48,2
s_003209,0,29206.59,7.67,43,21959.03,0
s_003210,0,10803.01,0.0,39,10459.45,2
s_003211,0,26520.2,5.93,16,20683.23,0
s_003212,0,19620.36,6.08,27,16727.03,0
s_003213,0,33866.46,3.26,33,32662.86,0
s_003214,0,18855.47,6.13,36,11167.72,1
s_003215,0,27282.49,0.6,34,36477.08,0
s_003216,0,24435.7,0.92,16,25353.49,0
s_003217,0,49037.51,0.0,38,39491.97,1
s_003218,0,34963.55,2.29,39,29589.42,0
s_003219,0,38845.77,6.75,24,43848.71,0
s_003220,1,21525.3,7.15,39,12486.7,1
s_003221,0,14373.54,3.15,15,11393.83,0
s_003222,0,30488.47,3.26,27,27052.84,3
s_003223,0,34692.33,4.05,21,20045.94,4
s_003224,0,42973.15,3.57,11,40492.37,3
s_003225,0,24103.24,2.11,45,14020.45,0
s_003226,0,25238.68,2.1,35,23286.24,1
s_003227,0,39387.0,7.51,29,32868.33,0
s_003228,0,37489.72,2.04,18,23660.01,0
s_003229,0,30211.25,3.52,25,14184.49,1
s_003230,1,26985.65,2.11,1,17620.61,2
s_003231,1,3000.0,8.31,2,2875.17,3
s_003232,0,9239.34,0.0,56,5694.88,2
s_003233,0,17185.53,2.02,29,11124.63,0
s_003234,0,28203.11,0.0,6,19928.2,0
s_003235,0,30547.36,5.24,17,24630.87,1
s_003236,0,10341.73,3.66,34,4643.75,0
s_003237,1,30983.9,0.0,23,20633.04,3
s_003238,0,22586.39,0.23,19,7548.91,3
s_003239,0,48734.79,0.69,2,25896.44,0
s_003240,0,22467.65,0.0,27,24031.73,0
s_003241,1,35869.85,5.16,18,8989.94,0
s_003242,0,24963.76,3.87,35,7887.43,2
s_003243,0,18533.35,4.43,7,17099.85,0
s_003244,0,40007.44,0.0,33,24460.18,1
s_003245,0,24078.59,1.39,15,27027.0,0
s_003246,0,20198.91,2.48,36,15720.93,1
s_003247,0,21187.97,4.79,0,11306.17,2
s_003248,0,42368.29,4.07,20,29861.13,1
s_003249,0,17535.4,3.76,21,6490.92,0
s_003250,0,33378.62,1.56,14,22694.18,0
s_003251,1,15540.47,1.04,10,9243.33,3
s_003252,0,19142.13,2.22,0,10532.25,1
s_003253,0,21342.2,3.95,32,15986.0,0
s_003254,0,25510.82,5.49,36,22435.15,0
s_003255,1,27858.25,5.34,3,18363.23,1
s_003256,0,30384.81,6.34,0,12871.75,1
s_003257,0,28240.41,3.72,0,20381.31,0
s_003258,0,24011.62,0.0,25,16881.42,0
s_003259,0,42719.96,9.35,49,23576.96,1
s_003260,0,26660.44,0.0,1,11809.57,0
s_003261,0,6555.83,2.69,38,2701.09,0
s_003262,0,37707.78,6.49,25,21392.18,2
s_003263,0,28693.07,1.05,21,15701.89,0
s_003264,0,34067.27,1.81,36,19628.18,0
s_003265,1,21219.23,0.0,36,10198.2,0
s_003266,0,53203.48,3.93,29,47158.38,0
s_003267,0,36050.18,2.26,8,23783.69,1
s_003268,0,23274.93,4.11,28,12880.8,0
s_003269,1,48545.79,3.31,19,47724.41,2
s_003270,0,30627.46,2.86,0,16549.77,0
s_003271,0,34066.14,5.26,37,20161.25,0
s_003272,0,22759.6,2.29,32,20760.18,0
s_003273,0,18296.86,1.78,6,11241.12,1
s_003274,0,32458.12,4.43,39,13042.82,1
s_003275,1,32543.55,1.58,49,24295.75,0
s_003276,0,41566.86,4.54,10,23898.64,0
s_003277,1,26015.38,1.35,39,20691.63,1
s_003278,0,28729.49,1.92,23,21336.18,1
s_003279,0,43793.71,0.94,44,43016.06,1
s_003280,1,54157.22,3.58,0,35527.64,1
s_003281,0,43288.13,0.44,0,36677.77,0
s_003282,0,24473.94,2.64,41,9647.93,1
s_003283,0,16376.55,1.55,28,12154.3,0
s_003284,0,23462.98,2.73,50,11338.9,0
s_003285,0,25679.47,0.0,30,17808.03,1
s_003286,1,8415.82,1.37,42,7481.16,2
s_003287,0,15096.16,2.66,0,12330.14,0
s_003288,0,19979.82,1.87,12,16393.09,4
s_003289,0,5398.66,0.83,7,2667.43,0
s_003290,0,30023.41,1.88,3,21635.03,0
s_003291,0,36534.33,1.07,43,29536.19,0
s_003292,0,17260.75,3.84,19,7161.5,0
s_003293,0,33014.02,5.06,11,20620.02,0
s_003294,0,15225.78,5.79,22,8660.87,0
s_003295,0,30775.52,0.0,13,18128.77,2
s_003296,0,26075.93,1.02,45,19756.19,0
s_003297,0,11318.71,5.33,0,8930.45,0
s_003298,1,9955.99,2.24,0,6908.73,4
s_003299,1,18010.81,1.82,0,14210.61,3
s_003300,0,13577.69,7.92,0,8038.51,0
s_003301,0,39753.47,7.6,10,21469.75,2
s_003302,1,55314.13,4.55,19,32631.76,1
s_003303,0,17301.06,1.21,17,11990.62,0
s_003304,1,32821.16,7.04,49,32745.47,4
s_003305,0,19265.95,0.0,31,5903.01,2
s_003306,0,9457.33,1.43,34,9604.52,2
s_003307,0,15980.09,3.97,11,12037.14,1
s_003308,1,34066.21,2.32,25,18190.39,1
s_003309,0,4294.91,4.54,25,2369.69,0
s_003310,1,34111.45,3.59,0,40728.55,0
s_003311,0,35400.18,6.7,56,25339.21,1
s_003312,0,41814.91,1.48,2,34203.02,2
s_003313,0,34189.14,3.93,11,17671.02,3
s_003314,1,18019.42,0.0,2,14538.08,0
s_003315,1,28068.76,2.23,20,27201.49,0
s_003316,0,16579.99,3.42,65,6360.53,1
s_003317,0,42039.88,5.98,9,36416.57,0
s_003318,0,33098.78,5.15,24,17402.55,0
s_003319,0,29090.24,1.07,30,18765.69,2
s_003320,0,41425.67,7.19,12,16379.06,4
s_003321,0,13260.56,4.7,42,9739.88,1
s_003322,0,27998.27,0.83,33,19513.53,0
s_003323,0,23346.68,2.5,0,15269.31,1
s_003324,1,39881.2,2.75,12,18505.7,3
s_003325,0,37450.78,4.23,21,39905.96,0
s_003326,0,21240.06,0.0,57,13351.64,0
s_003327,0,27592.18,2.45,50,14408.55,1
s_003328,0,13880.6,2.99,42,9845.75,1
s_003329,0,16714.73,3.07,4,10975.5,0
s_003330,1,3000.0,3.54,19,2315.82,4
s_003331,0,18111.97,5.22,50,17488.61,1
s_003332,0,35086.46,3.07,47,7799.16,0
s_003333,0,22848.38,1.44,17,7643.66,1
s_003334,0,33951.16,3.6,23,33758.74,3
s_003335,0,27455.66,7.77,28,12471.15,0
s_003336,0,16758.53,6.18,16,16260.49,2
s_003337,1,20031.9,4.45,29,7275.28,3
s_003338,1,28381.12,5.94,11,8147.84,2
s_003339,0,14696.92,2.36,0,7003.86,0
s_003340,1,25813.51,4.1,28,17787.67,0
s_003341,0,13538.78,0.0,27,10498.34,3
s_003342,0,30626.37,5.07,30,16229.39,0
s_003343,1,27233.66,3.06,38,22076.74,0
s_003344,0,29081.4,1.95,4,3662.03,4
s_003345,0,57649.91,0.14,36,52405.83,1
s_003346,0,29942.67,3.21,6,9682.74,0
s_003347,1,45529.9,4.47,15,40095.21,0
s_003348,0,34308.43,2.18,46,27519.05,0
s_003349,0,26948.38,2.41,20,17045.53,1
s_003350,0,14809.27,0.0,39,5282.53,1
s_003351,0,3076.95,3.62,42,1164.63,0
s_003352,0,31792.96,6.95,28,22769.21,0
s_003353,0,18693.4,2.81,26,16842.19,1
s_003354,0,35050.38,1.33,49,9600.75,0
s_003355,0,25622.52,2.73,8,17124.08,0
s_003356,1,15659.99,0.0,11,10342.93,0
s_003357,0,42955.56,4.61,16,28373.95,0
s_003358,0,40360.97,2.18,40,33997.49,0
s_003359,0,46285.21,2.33,23,34010.16,1
s_003360,0,18685.0,0.26,32,11228.34,1
s_003361,0,51924.29,0.68,0,41866.04,2
s_003362,0,30548.37,3.48,24,30832.9,0
s_003363,1,13637.23,5.57,14,12679.88,0
s_003364,0,23045.5,3.05,52,17869.1,0
s_003365,0,19929.72,1.32,12,17125.92,0
s_003366,0,48502.89,4.23,28,20206.23,0
s_003367,0,31130.66,2.19,50,22219.71,1
s_003368,0,43146.48,2.09,6,18603.99,0
s_003369,0,13588.45,5.89,7,7663.51,0
s_003370,1,46930.24,0.8,19,40860.56,0
s_003371,0,39802.4,4.02,45,25525.58,1
s_003372,0,29001.94,4.53,15,10934.62,0
s_003373,1,28232.62,0.69,25,29522.44,2
s_003374,0,42305.08,3.9,0,33376.54,1
s_003375,0,42043.94,3.43,21,24439.28,1
s_003376,1,27824.26,1.03,48,22660.8,1
s_003377,0,34489.49,3.45,36,22081.5,0
s_003378,0,36890.12,7.41,26,22150.3,0
s_003379,0,39388.68,0.0,17,31863.14,1
s_003380,0,20063.2,6.33,28,10470.67,2
s_003381,0,38948.11,0.0,64,23983.83,0
s_003382,0,16512.85,0.0,40,13306.97,0
s_003383,1,4418.46,2.22,18,3163.3,2
s_003384,0,45759.07,1.0,20,45795.65,0
s_003385,1,10656.97,2.65,24,9127.47,2
s_003386,0,42481.79,0.0,0,36838.03,0
s_003387,0,6176.84,3.6,29,3370.86,0
s_003388,0,35106.0,4.4,35,12767.91,0
s_003389,0,39123.96,3.36,41,23482.12,0
s_003390,1,30730.56,2.51,6,25845.12,0
s_003391,0,31712.21,3.04,13,33751.37,1
s_003392,1,42139.06,3.61,0,31882.02,2
s_003393,0,26548.7,5.19,14,21546.23,1
s_003394,0,13914.67,4.16,54,7209.3,2
s_003395,0,20244.07,2.66,57,21354.12,3
s_003396,0,15957.92,3.86,12,4507.96,0
s_003397,0,18663.94,3.18,41,7435.74,1
s_003398,0,42750.33,1.33,41,33531.53,0
s_003399,1,23996.05,3.75,34,12035.77,2
s_003400,0,20371.84,2.75,0,7042.03,2
s_003401,0,9528.11,3.36,28,9023.01,0
s_003402,0,38469.95,6.75,47,22760.66,0
s_003403,0,23427.72,7.81,0,20095.5,0
s_003404,1,47337.3,3.53,7,30438.71,3
s_003405,0,28059.42,1.25,46,15871.43,0
s_003406,1,13868.66,3.31,3,11605.95,2
s_003407,0,41275.67,0.68,30,25048.76,4
s_003408,0,38941.03,3.48,30,25867.75,0
s_003409,0,29013.66,0.62,17,19645.99,0
s_003410,0,29559.14,0.0,23,22222.96,0
s_003411,0,32122.15,0.47,24,29880.64,3
s_003412,0,19626.44,8.26,50,17620.52,1
s_003413,0,23087.06,5.2,29,14390.33,3
s_003414,0,21570.45,0.0,49,7824.74,3
s_003415,1,25585.44,1.09,4,16902.84,0
s_003416,0,49225.35,0.82,19,12471.46,0
s_003417,0,17620.52,3.51,23,16364.85,0
s_003418,0,21395.33,2.72,22,16851.1,0
s_003419,0,37784.24,1.67,11,20690.26,3
s_003420,0,29677.61,1.17,3,17207.79,1
s_003421,1,40894.0,4.0,16,33187.47,0
s_003422,0,27699.42,1.39,18,19234.33,0
s_003423,1,39068.53,5.83,0,34155.86,0
s_003424,0,15187.43,5.58,42,5286.11,1
s_003425,1,35031.45,8.81,0,13823.12,4
s_003426,0,37778.92,0.7,15,26688.64,0
s_003427,1,25478.92,1.83,0,14964.95,2
s_003428,0,49129.33,4.43,10,33878.87,2
s_003429,1,37405.21,1.48,60,32382.02,0
s_003430,0,22048.61,4.53,29,17569.01,0
s_003431,0,36894.9,2.63,28,9478.52,0
s_003432,0,31849.35,2.36,26,37097.6,0
s_003433,0,26684.38,0.24,22,15848.26,1
s_003434,0,19228.3,0.0,20,18808.01,0
s_003435,0,41626.36,0.76,44,16929.85,0
s_003436,0,29289.02,0.0,26,16067.01,0
s_003437,0,27682.87,3.42,45,18463.2,1
s_003438,0,28431.57,6.71,31,11158.74,0
s_003439,0,26738.39,1.22,1,16551.95,0
s_003440,0,24829.86,4.06,30,11425.34,0
s_003441,1,36288.2,0.0,14,22165.11,0
s_003442,0,26638.5,5.81,21,26299.71,0
s_003443,0,40600.33,4.19,42,23918.31,0
s_003444,1,16858.36,5.61,9,6349.74,1
s_003445,1,42127.11,3.5,36,28273.55,4
s_003446,0,17419.63,4.55,7,11885.38,1
s_003447,0,12844.17,0.5,33,10589.8,1
s_003448,0,27873.12,4.14,41,22646.81,0
s_003449,0,37476.27,5.02,23,23814.89,0
s_003450,0,20075.1,4.38,19,11671.99,1
s_003451,0,27341.79,6.4,24,22379.39,0
s_003452,0,15197.37,3.35,28,11126.44,2
s_003453,0,17120.53,0.93,37,14868.76,1
s_003454,0,50075.0,6.77,13,31009.69,0
s_003455,0,20317.87,3.59,29,15741.94,1
s_003456,0,46199.33,6.61,49,21457.92,2
s_003457,1,17714.92,5.77,13,16732.32,2
s_003458,0,32993.38,2.01,11,27593.65,0
s_003459,0,13868.64,1.78,62,6899.01,0
s_003460,0,32289.45,2.87,41,18696.22,1
s_003461,0,31688.13,0.0,8,14718.31,0
s_003462,0,47749.15,2.45,14,47570.2,1
s_003463,0,35123.97,0.0,0,32013.76,0
s_003464,0,41967.96,5.63,12,35993.87,0
s_003465,0,14568.79,5.91,41,5852.73,0
s_003466,1,31579.5,3.33,37,19196.46,2
s_003467,0,42332.19,3.18,33,32889.45,0
s_003468,0,38057.13,3.62,48,36318.59,0
s_003469,0,28665.27,0.0,47,23994.76,1
s_003470,1,25131.78,5.56,50,21533.04,1
s_003471,1,21069.03,2.68,0,13353.59,3
s_003472,0,17299.9,9.08,48,13878.93,2
s_003473,0,23859.87,5.32,0,9693.98,0
s_003474,0,20290.65,3.98,42,18178.99,2
s_003475,0,20971.09,4.68,16,14001.87,0
s_003476,0,29230.65,4.06,26,18079.43,2
s_003477,0,14619.47,5.98,37,7235.82,0
s_003478,0,33665.9,3.04,21,11931.19,0
s_003479,1,19091.0,3.03,4,10754.21,1
s_003480,0,42743.23,0.0,38,17494.07,2
s_003481,1,22350.87,2.77,12,17583.94,1
s_003482,0,22196.2,6.19,45,13192.01,1
s_003483,1,4166.71,0.0,11,4941.55,0
s_003484,0,32387.44,3.02,36,19842.84,3
s_003485,0,13328.03,0.92,1,7401.67,0
s_003486,0,31669.01,3.27,0,5116.68,0
s_003487,0,16782.75,8.06,7,18606.44,1
s_003488,1,44996.71,1.84,0,23633.61,0
s_003489,0,20738.96,2.55,14,17702.98,0
s_003490,1,34023.83,1.33,0,35024.32,0
s_003491,0,37159.66,1.73,17,20350.43,0
s_003492,1,16303.01,1.23,38,18278.01,0
s_003493,0,45481.93,1.63,44,42878.27,0
s_003494,0,36157.39,5.2,21,18503.33,0
s_003495,1,20748.36,1.28,33,10824.05,0
s_003496,1,38074.4,2.89,0,24124.7,1
s_003497,0,14559.4,1.25,0,8472.45,0
s_003498,0,28872.18,8.24,28,17998.09,0
s_003499,1,19693.47,8.64,34,18513.33,3
s_003500,1,37701.82,4.18,34,36239.01,0
s_003501,0,10385.3,4.64,47,7680.56,0
s_003502,0,18978.83,3.75,29,3422.25,2
s_003503,0,29345.13,5.0,37,15112.43,0
s_003504,0,28917.47,2.53,37,13446.62,1
s_003505,0,42955.3,2.95,7,31798.77,1
s_003506,0,45670.86,3.26,28,45110.69,0
s_003507,0,42078.23,3.63,32,24025.97,3
s_003508,0,23274.82,0.0,18,12026.33,2
s_003509,0,39331.71,4.48,8,8481.81,0
s_003510,1,13583.86,1.24,51,9299.06,2
s_003511,0,13131.99,6.02,25,10590.36,0
s_003512,1,48049.87,1.85,0,26141.12,3
s_003513,0,40924.54,6.93,21,46798.75,2
s_003514,1,41522.29,1.07,66,24127.91,1
s_003515,0,3000.0,2.43,2,2017.62,2
s_003516,0,14429.41,3.27,30,10777.31,0
s_003517,0,28223.23,1.44,0,24766.07,0
s_003518,0,11540.51,4.58,0,7636.32,3
s_003519,1,10999.49,0.49,5,7164.14,0
s_003520,0,45440.41,1.58,18,16345.2,0
s_003521,0,39798.98,6.35,7,15766.96,0
s_003522,0,22175.49,2.5,34,23701.82,1
s_003523,0,55951.06,0.45,37,36004.26,0
s_003524,0,12964.09,0.13,36,9421.35,0
s_003525,0,29538.8,5.83,39,10883.13,0
s_003526,0,21801.46,3.89,21,11028.32,1
s_003527,0,50690.1,4.93,9,20631.62,0
s_003528,0,34694.47,0.0,36,36180.75,0
s_003529,0,45117.16,8.93,48,14743.71,3
s_003530,0,30478.9,4.13,26,22101.61,0
s_003531,1,33309.53,8.07,12,36081.35,0
s_003532,0,22211.54,0.0,0,11169.7,0
s_003533,0,7384.58,2.21,30,4800.16,0
s_003534,0,26481.94,6.88,38,14517.94,1
s_003535,0,35117.3,2.36,16,11453.44,0
s_003536,0,16117.53,4.52,35,10494.16,0
s_003537,1,29061.44,1.4,34,20089.86,0
s_003538,0,34222.75,1.88,23,19157.63,2
s_003539,0,35380.78,1.94,7,19093.19,1
s_003540,0,18569.91,3.34,26,19104.57,2
s_003541,1,29667.59,8.16,24,33078.34,0
s_003542,1,18897.3,2.71,18,10945.4,0
s_003543,1,27454.29,5.66,23,21783.79,0
s_003544,0,34646.35,0.0,12,20522.1,0
s_003545,1,11089.35,2.15,43,4534.25,2
s_003546,0,32979.81,4.04,30,10262.02,0
s_003547,1,25088.14,3.24,27,10688.64,1
s_003548,0,23400.35,7.27,0,23223.24,1
s_003549,0,26562.35,0.0,2,19031.42,0
s_003550,0,23418.04,0.0,31,20223.23,1
s_003551,0,38598.59,0.0,40,33854.92,0
s_003552,1,29342.37,4.24,14,16511.21,1
s_003553,0,28618.91,0.0,43,21590.1,0
s_003554,0,21202.6,2.59,14,14887.26,0
s_003555,0,15294.31,4.01,56,12650.98,2
s_003556,0,35611.85,4.84,56,24515.85,2
s_003557,1,40192.72,0.0,18,44032.42,1
s_003558,1,20527.62,3.37,22,13874.34,1
s_003559,0,23440.42,8.64,23,17564.5,1
s_003560,0,25379.0,9.11,38,26057.5,0
s_003561,1,28443.82,1.47,5,16017.43,0
s_003562,1,14962.66,0.0,7,14742.65,0
s_003563,0,19503.46,0.0,16,13153.52,2
s_003564,0,37674.55,4.96,22,28409.65,3
s_003565,0,28584.62,2.47,47,13932.0,1
s_003566,0,43937.07,4.15,43,41034.83,0
s_003567,0,18521.27,3.61,22,18243.83,0
s_003568,0,12541.16,3.26,31,10435.89,0
s_003569,0,20557.04,2.9,32,14551.05,4
s_003570,0,56049.23,0.51,28,37607.86,2
s_003571,1,37182.52,4.72,34,22474.58,3
s_003572,0,28193.13,0.0,57,17874.53,3
s_003573,0,20322.39,3.9,22,15428.39,0
s_003574,1,34879.87,1.29,15,12835.47,0
s_003575,0,16256.83,1.81,15,15244.82,1
s_003576,0,26099.25,4.4,18,21326.83,0
s_003577,0,20515.9,4.8,7,6077.26,1
s_003578,0,39972.41,3.18,31,15000.59,3
s_003579,0,35198.1,2.36,40,32178.62,0
s_003580,0,30669.91,0.16,20,11795.03,0
s_003581,0,37506.84,5.09,27,26513.87,1
s_003582,0,27253.78,3.11,1,20370.3,0
s_003583,1,55761.41,0.0,9,32483.99,0
s_003584,0,24115.38,1.84,0,16267.82,1
s_003585,1,31121.78,0.0,20,25346.3,0
s_003586,1,3000.0,5.05,13,1228.69,0
s_003587,0,22129.33,5.68,38,8392.49,1
s_003588,0,27163.08,5.75,32,10029.73,0
s_003589,0,24422.22,6.08,36,24386.56,0
s_003590,0,33969.76,0.28,23,18225.44,3
s_003591,0,34098.81,5.42,7,25901.44,5
s_003592,1,28146.13,0.0,10,20538.02,3
s_003593,0,56813.06,4.18,24,44421.44,0
s_003594,0,44948.25,4.92,10,29450.98,0
