subject_id,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m,defaulted
subj_006295,14747.19,0.0,0,8709.6,2,1
subj_006296,25554.28,3.08,53,7839.97,0,0
subj_006297,40238.56,9.08,0,40926.25,1,0
subj_006298,13622.66,0.0,8,1969.54,1,1
subj_006299,23658.3,5.63,52,17623.34,1,1
subj_006300,38794.05,3.2,32,19293.91,1,0
subj_006301,14629.08,3.6,24,12656.26,0,0
subj_006302,46425.81,5.25,41,40700.91,0,0
subj_006303,20633.87,3.14,55,13174.46,1,0
subj_006304,30514.56,4.14,30,32035.55,0,0
subj_006305,38223.45,3.59,9,16143.91,0,0
subj_006306,20342.93,4.56,42,10066.42,1,1
subj_006307,18017.92,2.32,21,13359.74,0,0
subj_006308,17673.11,3.13,11,19821.21,1,0
subj_006309,26557.32,2.82,23,23438.89,0,0
subj_006310,41091.4,9.53,0,31901.27,2,0
subj_006311,9587.19,1.64,25,4479.37,0,0
subj_006312,40367.01,1.92,6,14603.17,3,0
subj_006313,44809.4,4.6,50,36591.65,3,0
subj_006314,27116.18,0.0,49,22471.91,3,1
subj_006315,23710.39,0.0,29,12658.67,1,0
subj_006316,29068.1,0.5,30,16766.34,0,0
subj_006317,34267.51,3.61,1,26800.05,0,0
subj_006318,36654.32,0.34,21,19105.11,0,0
subj_006319,23202.67,5.93,1,19892.07,1,0
subj_006320,39238.53,4.93,50,26288.01,1,0
subj_006321,40879.19,0.26,34,19271.6,3,0
subj_006322,28170.58,3.36,22,11018.58,1,0
subj_006323,25755.61,2.3,34,18792.42,0,0
subj_006324,25209.05,2.06,27,15427.36,1,0
subj_006325,32948.81,5.62,31,20568.16,0,0
subj_006326,41446.13,3.46,9,47591.61,1,0
subj_006327,20333.22,0.32,28,16974.5,1,1
subj_006328,38883.78,4.32,6,28403.52,0,0
subj_006329,37922.33,0.0,21,16384.59,0,0
subj_006330,12909.48,1.14,12,6209.68,2,0
subj_006331,42357.45,2.41,73,17244.41,0,0
subj_006332,17176.79,9.27,47,15501.2,0,0
subj_006333,3000.0,3.29,19,2457.23,0,0
subj_006334,23227.84,4.01,51,18729.82,1,1
subj_006335,18148.52,2.79,25,13114.18,0,0
subj_006336,21541.66,1.58,20,21709.58,2,0
subj_006337,30670.07,5.53,11,27732.85,0,0
subj_006338,16895.13,3.53,39,12244.76,1,0
subj_006339,28484.34,3.95,12,27389.27,1,0
subj_006340,26564.79,1.17,32,14008.27,1,0
subj_006341,24947.6,1.72,5,18588.51,2,0
subj_006342,52482.78,4.92,10,33014.11,2,0
subj_006343,27295.94,2.37,41,24746.1,1,0
subj_006344,25712.44,6.23,47,20927.55,4,1
subj_006345,14667.15,2.57,0,14949.78,0,0
subj_006346,44339.77,0.97,28,35717.77,0,0
subj_006347,30464.5,3.61,31,13121.41,0,0
subj_006348,45130.79,1.13,35,40452.5,1,0
subj_006349,16387.37,2.02,47,12461.35,3,0
subj_006350,38399.87,1.26,21,26017.11,0,0
subj_006351,26111.23,2.31,43,27403.4,2,0
subj_006352,12849.33,0.0,31,6987.8,1,0
subj_006353,40617.69,3.15,50,29353.82,0,0
subj_006354,28263.49,7.08,52,10926.09,0,0
subj_006355,17626.38,1.68,25,16388.69,3,0
subj_006356,36111.97,2.07,64,31527.33,2,0
subj_006357,19279.41,2.18,0,16680.57,0,0
subj_006358,36858.94,1.19,33,21490.04,0,0
subj_006359,30926.76,3.28,24,14721.15,0,0
subj_006360,49002.23,5.08,1,40639.59,0,0
subj_006361,36930.04,4.06,30,29838.27,1,0
subj_006362,40931.61,5.48,25,15361.57,0,0
subj_006363,37150.54,4.64,18,34469.35,2,0
subj_006364,23795.6,4.28,45,17359.74,3,0
subj_006365,43069.7,3.54,31,30801.65,0,0
subj_006366,30674.21,1.52,24,22007.61,0,0
subj_006367,29904.16,1.06,0,6227.54,3,1
subj_006368,34244.92,6.29,37,24552.3,2,0
subj_006369,5502.99,6.26,45,4143.31,0,0
subj_006370,31444.6,2.77,17,23572.41,1,0
subj_006371,6872.05,3.67,24,4205.98,3,0
subj_006372,18002.81,8.53,5,10843.92,2,0
subj_006373,14562.75,4.83,21,2152.74,0,0
subj_006374,43901.17,5.64,43,18234.33,0,0
subj_006375,23581.86,8.73,6,16261.67,0,0
subj_006376,23312.33,7.51,27,12888.81,0,1
subj_006377,49730.91,1.8,0,24574.99,3,1
subj_006378,21623.95,0.15,0,11912.26,3,1
subj_006379,35657.93,4.66,0,12016.92,2,0
subj_006380,26232.67,3.31,35,10991.85,0,0
subj_006381,29485.23,5.11,0,20797.66,0,1
subj_006382,41169.58,5.47,55,30148.56,1,0
subj_006383,21293.42,0.89,30,10491.31,1,0
subj_006384,41265.79,2.48,34,41561.76,2,0
subj_006385,45772.16,0.07,29,28931.87,2,0
subj_006386,11200.98,7.37,8,10724.38,1,0
subj_006387,42666.5,2.49,46,25887.01,0,0
subj_006388,22119.44,2.06,15,9749.65,0,0
subj_006389,8550.89,2.69,15,3716.62,0,0
subj_006390,63113.08,1.89,37,31186.55,1,0
subj_006391,43562.9,2.27,22,41270.08,5,1
subj_006392,31247.3,0.0,35,20147.67,2,0
subj_006393,26390.23,2.16,48,28151.1,0,1
subj_006394,33074.04,4.58,3,35970.66,0,0
subj_006395,40493.48,0.73,0,16408.0,0,0
subj_006396,11442.61,2.66,0,11868.87,0,0
subj_006397,15539.73,3.93,23,11249.43,1,0
subj_006398,27151.76,4.19,46,27146.93,1,1
subj_006399,25017.07,5.69,18,27560.57,3,0
subj_006400,35646.23,7.57,46,8128.79,2,0
subj_006401,33186.1,1.57,0,22194.99,0,0
subj_006402,30861.39,1.92,2,12854.87,1,0
subj_006403,15055.67,1.61,39,4500.03,1,0
subj_006404,8747.92,5.06,12,4001.36,0,1
subj_006405,23759.37,1.05,0,24499.41,2,0
subj_006406,37731.44,3.15,28,41809.37,0,0
subj_006407,25248.41,1.43,26,16056.64,0,0
subj_006408,35213.15,6.88,39,27368.57,1,0
subj_006409,10419.35,2.26,40,6727.69,1,1
subj_006410,47043.38,1.44,33,29935.69,0,0
subj_006411,11024.39,5.78,41,7995.41,1,0
subj_006412,49116.22,5.07,24,43516.0,0,0
subj_006413,30597.77,3.67,20,10580.77,2,0
subj_006414,33830.75,3.26,0,26788.81,1,1
subj_006415,3083.41,4.94,35,1832.5,0,0
subj_006416,47037.66,2.17,39,46533.74,0,1
subj_006417,41353.81,3.0,55,35218.65,2,0
subj_006418,48844.06,7.16,43,38697.77,0,0
subj_006419,35425.44,2.34,46,35764.92,0,0
subj_006420,38472.76,0.0,29,27847.81,2,0
subj_006421,22628.17,4.59,33,16987.05,0,0
subj_006422,23203.94,4.47,41,21898.08,1,0
subj_006423,24047.24,0.0,12,9263.61,1,0
subj_006424,40114.96,4.1,11,27228.87,0,0
subj_006425,26519.59,0.0,14,21158.05,1,0
subj_006426,31259.72,0.53,8,25595.13,0,0
subj_006427,21739.95,5.34,20,15431.63,0,0
subj_006428,38095.86,1.34,35,30998.51,0,0
subj_006429,19474.05,2.27,15,17653.52,2,0
subj_006430,43902.15,1.75,22,41822.4,2,0
subj_006431,28582.33,1.99,13,19109.79,2,0
subj_006432,14298.76,2.23,7,11602.07,0,1
subj_006433,39784.84,3.52,53,31746.91,0,1
subj_006434,35589.58,2.28,35,24906.79,3,0
subj_006435,36692.87,0.16,26,9770.06,0,0
subj_006436,20620.74,2.15,4,6360.78,0,0
subj_006437,31433.47,6.3,5,22262.22,0,0
subj_006438,32800.41,2.81,50,23630.02,1,0
subj_006439,10637.98,5.11,24,5840.83,0,0
subj_006440,29256.71,1.66,2,31840.21,0,0
subj_006441,31740.66,5.56,17,19838.86,1,0
subj_006442,26618.06,1.48,21,8621.39,0,0
subj_006443,23355.68,0.73,19,14187.08,0,0
subj_006444,26618.2,0.0,23,23157.03,3,0
subj_006445,32554.49,0.0,45,12909.21,3,1
subj_006446,27477.09,6.2,38,26834.39,0,0
subj_006447,28772.34,3.03,7,22810.87,4,0
subj_006448,41243.81,5.44,31,34987.26,3,0
subj_006449,40050.29,0.0,3,41859.4,0,0
subj_006450,30484.07,0.0,48,23281.51,0,0
subj_006451,27258.67,0.0,39,28950.79,2,0
subj_006452,29970.35,2.03,55,16893.87,2,1
subj_006453,34066.32,1.47,14,30472.95,2,0
subj_006454,31216.61,10.33,29,9315.83,2,0
subj_006455,26828.84,3.79,6,12963.97,2,0
subj_006456,18994.54,3.11,9,16399.4,2,0
subj_006457,39139.57,6.15,21,23637.41,2,0
subj_006458,24066.68,1.95,28,8952.13,2,1
subj_006459,42751.2,5.67,28,26202.76,0,1
subj_006460,23464.74,5.02,4,13373.75,0,1
subj_006461,22582.63,4.98,57,12094.82,0,0
subj_006462,58932.69,0.0,1,39834.47,0,1
subj_006463,28744.18,3.98,27,17288.98,3,0
subj_006464,23017.15,0.0,49,15439.77,0,0
subj_006465,34037.06,2.61,29,15048.02,1,0
subj_006466,12693.37,5.05,25,3122.13,0,0
subj_006467,29240.34,1.08,0,23830.08,0,0
subj_006468,36831.34,0.3,0,21706.61,4,0
subj_006469,35678.57,3.13,14,23176.17,2,0
subj_006470,24478.27,2.73,0,20181.15,0,0
subj_006471,35220.7,4.62,0,28007.76,1,0
subj_006472,10445.8,2.3,13,9141.61,1,0
subj_006473,26751.09,5.14,0,17787.71,0,0
subj_006474,37546.33,5.01,46,32707.55,2,0
subj_006475,35960.3,2.23,18,19535.18,2,0
subj_006476,30323.15,2.34,30,15655.19,0,0
subj_006477,27763.27,5.24,19,21649.78,4,0
subj_006478,41912.84,3.94,52,36494.0,0,0
subj_006479,31996.3,0.0,0,19221.89,4,0
subj_006480,47151.12,0.0,34,29947.3,3,1
subj_006481,34257.77,6.51,21,20813.71,0,0
subj_006482,22534.24,3.33,63,10050.2,2,0
subj_006483,36117.78,3.71,33,16244.2,0,0
subj_006484,33294.82,2.6,35,10449.37,2,0
subj_006485,33283.24,0.52,7,17040.9,2,0
subj_006486,37797.71,4.02,43,26632.61,0,0
subj_006487,39464.18,1.66,0,19947.08,3,1
subj_006488,43340.65,5.35,19,38439.24,0,0
subj_006489,5832.12,5.56,18,3439.39,0,0
subj_006490,32806.89,0.0,41,14656.24,0,1
subj_006491,27862.03,0.04,52,11422.02,1,0
subj_006492,32277.05,6.38,15,12634.79,0,1
subj_006493,36013.11,1.75,13,13338.48,4,0
subj_006494,44257.04,4.82,60,33275.01,0,0
subj_006495,7436.49,3.79,30,3964.51,3,0
subj_006496,24777.2,1.25,17,16351.8,2,0
subj_006497,47130.33,0.23,12,50340.1,0,1
subj_006498,44112.03,0.0,49,35576.46,0,0
subj_006499,21175.45,0.0,23,6891.07,2,0
subj_006500,43863.28,2.48,0,22495.85,1,0
subj_006501,22533.36,5.8,32,11925.06,0,0
subj_006502,20512.13,3.06,0,13574.78,0,0
subj_006503,17982.77,4.13,26,16689.18,2,1
subj_006504,26563.26,2.55,57,11957.29,0,0
subj_006505,23831.79,1.36,31,12901.07,1,0
subj_006506,19246.34,2.33,34,12335.92,0,0
subj_006507,60032.29,5.89,25,29249.48,0,0
subj_006508,27079.02,2.27,34,13058.54,0,0
subj_006509,39627.45,1.8,0,26414.02,4,1
subj_006510,6080.88,2.31,4,4939.68,1,0
subj_006511,20967.26,0.0,32,16096.67,2,1
subj_006512,40866.14,6.63,6,32642.14,0,0
subj_006513,42015.93,1.17,22,38667.06,1,1
subj_006514,43999.53,0.7,0,27720.91,0,0
subj_006515,28112.03,1.53,34,15832.81,0,0
subj_006516,42725.61,3.47,23,9009.55,0,0
subj_006517,29054.43,5.95,25,22733.81,2,0
subj_006518,37264.95,3.61,20,20662.02,0,0
subj_006519,21768.03,0.0,27,19183.9,0,0
subj_006520,36221.09,0.57,24,23081.39,2,0
subj_006521,7538.95,2.16,51,3570.93,0,0
subj_006522,29662.52,1.04,30,29147.54,2,0
subj_006523,20973.76,0.0,9,7387.73,0,0
subj_006524,22402.83,3.99,31,6009.11,2,0
subj_006525,11331.05,4.14,32,6154.5,0,0
subj_006526,34242.3,6.03,25,18637.38,2,0
subj_006527,13747.54,0.89,15,10060.43,2,1
subj_006528,31841.2,3.93,0,38221.61,0,0
subj_006529,42960.6,3.48,35,26415.0,0,0
subj_006530,19933.04,4.05,25,14287.96,1,0
subj_006531,48993.0,3.37,13,40003.29,0,0
subj_006532,6350.02,2.65,7,4863.61,0,0
subj_006533,29523.54,2.05,22,30633.43,1,0
subj_006534,51655.54,0.0,15,51885.36,0,0
subj_006535,25104.05,3.17,52,6037.87,2,0
subj_006536,47190.74,1.41,0,32025.46,3,0
subj_006537,20704.67,7.15,1,16047.12,0,0
subj_006538,3000.0,0.05,7,2238.67,0,0
subj_006539,41982.18,5.37,29,35971.25,0,0
subj_006540,34593.74,0.0,23,12233.12,2,0
subj_006541,34072.02,1.41,14,30354.51,3,0
subj_006542,35428.71,3.83,41,16777.73,0,0
subj_006543,29814.23,4.63,53,20513.14,0,1
subj_006544,25336.07,0.83,7,7021.68,1,0
subj_006545,39960.9,3.85,15,22304.55,1,0
subj_006546,12665.06,0.0,12,15203.66,0,1
subj_006547,45266.84,1.52,36,41164.07,2,1
subj_006548,38248.92,0.0,49,34619.05,0,0
subj_006549,24364.63,4.55,21,12475.94,2,0
subj_006550,39636.92,3.99,14,22321.68,0,0
subj_006551,24580.58,0.08,25,11513.97,0,0
subj_006552,26345.64,4.27,11,21296.65,0,0
subj_006553,12442.07,3.95,21,4440.94,1,0
subj_006554,35490.55,2.76,24,7809.04,1,0
subj_006555,38089.26,7.85,15,25967.23,1,0
subj_006556,36626.1,6.21,23,24421.99,2,0
subj_006557,19419.03,8.37,34,16152.54,3,0
subj_006558,13867.13,4.3,0,4495.28,1,0
subj_006559,49315.16,0.0,55,38593.57,0,0
subj_006560,15344.94,1.17,24,5410.89,1,0
subj_006561,19412.0,4.28,10,15768.36,1,0
subj_006562,17616.94,3.31,0,17366.36,0,0
subj_006563,24222.59,3.01,40,18455.12,2,0
subj_006564,18580.35,5.29,18,7032.67,1,0
subj_006565,20381.18,2.28,0,17101.42,0,0
subj_006566,23729.52,1.43,6,15922.36,1,0
subj_006567,36134.78,4.36,46,25858.08,1,0
subj_006568,21090.36,2.05,23,7648.71,0,0
subj_006569,23172.63,1.01,28,12965.94,0,0
subj_006570,34817.68,7.4,51,20332.1,1,0
subj_006571,35480.28,5.68,58,25534.74,1,0
subj_006572,38785.66,4.32,38,20207.16,1,0
subj_006573,26274.38,5.12,35,18664.33,1,1
subj_006574,39962.49,4.96,33,16167.9,2,0
subj_006575,37088.9,4.93,17,20022.59,0,0
subj_006576,29991.02,4.62,0,23505.75,1,0
subj_006577,34422.2,0.0,24,31191.85,1,0
subj_006578,38145.62,2.79,30,34888.04,4,1
subj_006579,5084.81,2.27,19,1982.04,0,0
subj_006580,12737.83,3.76,43,5290.06,1,0
subj_006581,22791.37,1.02,49,21139.83,1,0
subj_006582,26736.77,0.95,18,24622.26,0,0
subj_006583,34921.86,1.87,18,16332.91,0,0
subj_006584,31192.52,1.65,0,22824.63,0,1
subj_006585,13972.96,3.79,25,11501.35,1,0
subj_006586,5108.81,5.64,36,3550.26,0,0
subj_006587,3294.34,2.59,56,3167.54,0,0
subj_006588,26319.29,0.28,0,22363.64,2,1
subj_006589,44635.61,6.6,48,28920.06,0,0
subj_006590,28991.04,0.7,28,21914.03,0,0
subj_006591,47954.32,5.04,17,23585.37,0,0
subj_006592,34031.49,0.9,40,15168.27,0,0
subj_006593,29838.05,4.44,42,11361.56,0,0
subj_006594,17788.53,0.0,35,9164.22,1,1
subj_006595,12542.31,5.63,10,10286.17,0,1
subj_006596,40766.61,4.77,22,31455.12,1,0
subj_006597,16742.73,5.06,15,12448.63,2,1
subj_006598,14284.96,2.96,36,12908.22,0,0
subj_006599,45484.54,3.03,0,31536.03,0,0
subj_006600,27788.37,5.19,33,22433.96,0,0
subj_006601,39707.74,0.0,8,32387.25,0,0
subj_006602,45594.35,5.37,30,22746.94,2,0
subj_006603,41797.56,3.91,43,40427.02,0,0
subj_006604,38904.65,3.15,58,12752.15,0,0
subj_006605,19990.16,2.69,15,9468.63,2,0
subj_006606,49899.7,2.87,16,24926.04,0,0
subj_006607,22208.02,0.79,19,20455.03,0,1
subj_006608,11744.09,2.8,39,10650.42,3,1
subj_006609,41585.0,5.71,27,34776.01,1,0
subj_006610,20173.38,3.38,32,16391.39,0,0
subj_006611,36962.28,0.06,0,13337.83,1,0
subj_006612,30732.25,5.69,2,28895.12,1,0
subj_006613,27557.22,5.47,4,19219.45,0,0
subj_006614,36051.56,3.35,6,17915.57,3,0
subj_006615,27943.31,2.89,27,17592.61,2,0
subj_006616,22798.08,6.35,36,15811.09,0,0
subj_006617,38033.94,1.11,36,17529.38,2,0
subj_006618,18913.14,5.04,38,9486.62,1,0
subj_006619,29530.14,2.29,20,16007.02,1,1
subj_006620,26680.24,2.43,18,14877.43,0,0
subj_006621,50300.94,1.67,34,24966.98,0,0
subj_006622,16589.99,1.5,58,6898.65,0,0
subj_006623,51449.2,1.59,15,29438.69,1,0
subj_006624,40959.0,5.76,44,33592.84,0,0
subj_006625,44204.26,4.23,29,19426.69,0,0
subj_006626,16843.46,3.59,27,13335.48,0,0
subj_006627,20901.55,2.82,19,17938.46,2,0
subj_006628,24780.54,0.0,23,23892.76,0,0
subj_006629,32966.24,3.27,31,15734.45,0,0
subj_006630,21220.28,6.01,62,8334.06,2,0
subj_006631,47800.07,0.64,18,39850.36,0,0
subj_006632,40245.07,5.54,21,40725.42,2,0
subj_006633,46652.03,2.07,35,44199.14,1,0
subj_006634,27051.1,2.39,25,16407.71,0,1
subj_006635,41342.85,2.14,2,29688.4,0,0
subj_006636,29797.61,10.44,32,13839.03,1,0
subj_006637,34118.45,1.27,46,17988.84,2,1
subj_006638,27041.09,3.84,45,13442.77,0,0
subj_006639,44598.38,3.73,30,30585.31,0,0
subj_006640,24709.35,6.56,34,8155.61,1,1
subj_006641,26259.07,0.35,18,11922.7,0,0
subj_006642,3811.88,3.15,8,1923.6,0,0
subj_006643,3000.0,0.0,25,1060.26,1,0
subj_006644,22315.04,4.92,30,9936.36,0,0
subj_006645,35686.6,1.5,32,31298.83,0,0
subj_006646,31562.48,2.43,46,16969.29,0,0
subj_006647,14381.68,4.76,26,6839.02,1,0
subj_006648,19291.26,1.62,49,5867.75,0,0
subj_006649,11158.3,0.01,36,6950.22,0,0
subj_006650,8941.5,0.98,26,5869.7,1,0
subj_006651,21533.68,1.32,23,19316.0,2,0
subj_006652,13239.39,4.23,32,7098.46,1,0
subj_006653,52374.95,3.45,13,55370.15,2,0
subj_006654,28875.36,0.0,18,11269.62,1,0
subj_006655,31279.71,5.69,7,20761.7,0,0
subj_006656,45656.21,0.0,23,23564.87,2,0
subj_006657,40773.01,4.38,24,39434.42,2,1
subj_006658,26383.48,2.99,5,19863.31,0,0
subj_006659,21418.31,5.71,52,15577.02,0,0
subj_006660,29555.71,5.32,44,19117.34,0,1
subj_006661,35464.71,0.0,27,27775.72,1,0
subj_006662,6505.46,3.41,52,4026.33,2,0
subj_006663,23130.21,4.48,0,15057.49,0,0
subj_006664,36717.53,3.78,38,39782.49,0,0
subj_006665,31940.54,0.42,34,14311.26,0,0
subj_006666,21275.25,4.03,35,11178.38,0,0
subj_006667,3000.0,4.76,21,2258.37,3,1
subj_006668,29232.9,3.34,5,25370.35,0,0
subj_006669,38180.23,2.45,34,18287.62,1,0
subj_006670,10522.5,2.42,0,7237.04,1,1
subj_006671,22282.75,2.84,14,8700.15,2,0
subj_006672,28141.51,4.62,45,16269.08,0,0
subj_006673,46138.04,2.89,51,18866.74,2,0
subj_006674,19341.79,3.8,15,10451.19,0,0
subj_006675,40337.88,1.07,0,12225.99,2,0
subj_006676,27533.87,4.17,0,19761.76,0,0
subj_006677,23060.14,5.96,39,21791.34,0,0
subj_006678,16769.24,4.17,0,10710.02,0,0
subj_006679,19267.68,0.0,0,12921.79,3,0
subj_006680,13084.31,0.91,36,7259.55,2,0
subj_006681,53646.38,6.54,0,38913.05,1,0
subj_006682,3000.0,2.65,60,2860.15,0,0
subj_006683,20403.24,4.56,27,12244.69,3,0
subj_006684,30372.17,5.48,16,14223.37,0,0
subj_006685,12360.5,6.57,57,6911.22,0,0
subj_006686,35789.92,0.0,34,32172.55,3,0
subj_006687,33716.63,2.58,49,24844.16,1,0
subj_006688,30089.15,3.6,27,4624.6,0,1
subj_006689,19466.81,3.26,19,12259.65,0,1
subj_006690,53200.96,2.39,16,46398.54,2,1
subj_006691,23832.92,2.44,0,19534.28,0,0
subj_006692,19169.57,3.44,37,9708.26,0,0
subj_006693,42545.01,2.28,14,42607.25,0,0
subj_006694,33033.63,5.88,3,16453.49,0,0
subj_006695,35416.23,2.53,31,12487.22,0,0
subj_006696,32756.24,1.78,0,23058.67,0,0
subj_006697,19659.48,2.63,30,13834.36,0,1
subj_006698,22989.68,2.98,31,15767.4,0,1
subj_006699,45086.74,2.62,19,19943.01,3,0
subj_006700,21766.47,7.41,3,8261.7,0,0
subj_006701,31045.64,2.39,49,8080.05,0,0
subj_006702,22678.85,3.29,3,9968.6,0,0
subj_006703,10680.86,1.58,12,9179.21,0,0
subj_006704,37322.78,0.3,10,11697.75,1,0
subj_006705,17709.78,0.0,21,12525.27,0,0
subj_006706,37847.49,3.27,11,22257.98,0,0
subj_006707,36692.79,3.0,40,30027.25,1,0
subj_006708,12651.24,3.85,25,10225.38,1,0
subj_006709,25917.64,2.28,0,9221.14,3,1
subj_006710,45615.07,8.43,29,39324.73,1,0
subj_006711,23238.74,7.75,25,25911.8,1,0
subj_006712,28113.16,0.0,44,20437.04,0,0
subj_006713,38616.38,1.3,7,28687.99,1,0
subj_006714,11061.21,0.0,4,8764.43,1,0
subj_006715,11957.93,1.09,7,12232.9,0,0
subj_006716,33595.78,0.0,3,25681.41,0,1
subj_006717,36432.79,2.84,11,17684.06,1,0
subj_006718,22931.27,0.0,41,15613.44,0,0
subj_006719,24663.06,1.31,62,19184.91,0,0
subj_006720,38435.0,4.17,35,28128.9,0,0
subj_006721,24356.48,2.06,0,19302.26,0,0
subj_006722,26938.62,4.14,0,17941.55,0,1
subj_006723,38474.69,3.04,22,35775.06,0,0
subj_006724,54226.35,6.32,6,64392.43,1,1
subj_006725,15276.21,0.0,25,8208.03,1,0
subj_006726,19788.6,5.63,3,16169.04,0,0
subj_006727,30058.68,1.88,21,13677.97,1,0
subj_006728,16705.99,3.63,13,12300.79,0,0
subj_006729,37423.35,4.87,7,17294.76,0,0
subj_006730,38445.35,5.24,17,17762.44,0,0
subj_006731,19793.09,7.09,47,11421.92,0,0
subj_006732,34019.34,0.0,17,31680.78,0,0
subj_006733,7853.23,2.15,24,2876.91,3,0
subj_006734,28027.49,3.45,8,15248.27,1,0
subj_006735,8041.16,5.47,0,4907.05,0,0
subj_006736,31610.41,4.66,53,21645.97,0,1
subj_006737,24652.83,9.78,39,5436.23,1,0
subj_006738,15270.16,2.25,15,12173.84,0,0
subj_006739,32897.9,0.0,27,26913.67,1,0
subj_006740,19326.58,3.26,29,5417.95,0,0
subj_006741,12964.76,5.6,37,5824.24,0,1
subj_006742,35340.5,4.71,0,23694.92,1,0
subj_006743,36724.03,6.53,21,19218.29,0,0
subj_006744,11881.29,0.9,66,11671.88,0,0
subj_006745,44826.83,3.49,19,39213.87,0,0
subj_006746,30653.24,4.77,0,19602.13,0,0
subj_006747,41762.56,3.42,53,16150.99,0,0
subj_006748,19923.62,0.0,6,12405.75,0,0
subj_006749,28063.45,5.28,66,20203.78,0,0
subj_006750,24197.22,4.98,28,20164.56,0,0
subj_006751,33001.08,0.0,45,27563.69,0,0
subj_006752,21288.48,4.97,35,14539.61,0,1
subj_006753,58866.26,5.17,0,41055.97,0,0
subj_006754,24832.81,3.85,21,22248.37,0,0
subj_006755,23535.06,0.36,21,14787.98,3,0
subj_006756,32813.78,3.81,19,22861.64,1,0
subj_006757,15218.77,3.49,38,6754.6,0,0
subj_006758,10939.56,0.0,63,6461.29,0,0
subj_006759,32613.07,5.12,27,15806.84,1,0
subj_006760,24554.0,6.67,13,14359.3,1,0
subj_006761,12157.78,2.49,3,5595.35,0,0
subj_006762,19750.17,0.0,7,13926.24,0,1
subj_006763,41598.23,4.71,39,33538.71,2,0
subj_006764,17407.6,4.2,1,10224.99,0,0
subj_006765,24670.57,0.88,24,14708.37,3,0
subj_006766,15278.38,0.66,11,6055.14,2,0
subj_006767,29803.27,7.67,44,10195.82,0,0
subj_006768,26426.53,1.9,8,17245.3,0,0
subj_006769,10894.21,3.45,37,9647.41,0,0
subj_006770,48730.94,3.22,53,40846.54,4,1
subj_006771,20513.07,4.28,16,7857.72,0,0
subj_006772,19485.04,1.98,19,19546.26,0,0
subj_006773,50753.7,0.64,36,46170.45,0,0
subj_006774,35112.95,1.98,7,26398.87,4,0
subj_006775,16926.38,0.0,1,13301.07,1,0
subj_006776,17262.59,2.23,18,10056.51,1,0
subj_006777,31108.26,1.61,0,22088.8,0,0
subj_006778,28154.26,2.47,27,24889.47,0,0
subj_006779,39370.84,4.41,26,21029.34,0,0
subj_006780,21981.31,2.75,41,17113.37,2,0
subj_006781,40993.11,4.68,33,30742.81,0,0
subj_006782,39422.43,4.26,25,23737.92,0,0
subj_006783,35010.71,0.0,20,16996.7,2,0
subj_006784,30118.32,3.12,32,19720.47,0,0
subj_006785,40989.37,3.11,38,33215.69,2,0
subj_006786,20830.17,0.93,14,13813.12,4,1
subj_006787,21959.5,1.64,19,19701.24,1,1
subj_006788,18487.84,2.72,47,13688.82,3,0
subj_006789,25852.95,5.36,20,13731.98,0,0
subj_006790,15144.64,4.05,0,5659.32,1,1
subj_006791,29221.04,3.31,4,21650.35,2,0
subj_006792,28021.0,1.72,0,10933.14,0,1
subj_006793,22633.11,3.22,15,18505.81,0,1
subj_006794,24224.93,0.0,42,15805.19,3,1
subj_006795,31044.44,1.36,22,13509.42,1,0
subj_006796,3000.0,0.41,14,2802.52,3,1
subj_006797,28661.62,4.63,0,14055.67,2,0
subj_006798,24939.4,0.0,25,12418.62,3,0
subj_006799,6061.37,3.62,11,5780.57,3,0
subj_006800,15529.28,2.45,52,5252.48,0,0
subj_006801,34344.31,5.29,16,24451.89,3,1
subj_006802,39394.1,3.1,16,31310.9,1,0
subj_006803,24421.36,3.01,11,13833.21,3,0
subj_006804,24768.32,3.48,36,20960.56,1,0
subj_006805,22096.2,3.67,34,23368.3,2,1
subj_006806,35724.39,3.32,5,32110.0,3,0
subj_006807,19844.65,0.26,41,10867.19,2,0
subj_006808,38333.86,1.13,26,30131.15,1,0
subj_006809,37104.87,2.79,0,41127.44,1,0
subj_006810,31833.57,3.1,9,28828.63,3,0
subj_006811,29047.73,3.85,7,14900.29,2,0
subj_006812,29009.83,0.0,9,25985.6,2,0
subj_006813,32483.29,1.99,35,12386.66,0,0
subj_006814,46278.54,3.44,52,24936.86,0,0
subj_006815,35784.71,1.39,12,23021.49,2,0
subj_006816,37802.39,0.47,24,21930.28,0,0
subj_006817,20809.76,4.81,36,8431.82,0,0
subj_006818,38032.44,0.0,0,6059.58,2,0
subj_006819,40873.85,6.78,0,13216.86,0,0
subj_006820,26624.26,0.0,27,12901.75,0,0
subj_006821,30194.5,3.68,14,17256.89,0,0
subj_006822,37639.66,2.56,33,20783.97,0,0
subj_006823,41509.46,4.23,27,15982.04,1,0
subj_006824,35757.86,0.0,0,23832.02,3,1
subj_006825,23586.55,0.0,47,12056.77,1,0
subj_006826,53595.21,1.04,36,43031.32,2,1
subj_006827,20115.3,6.56,10,9139.12,0,0
subj_006828,42401.97,0.49,20,44891.33,0,0
subj_006829,15293.63,4.48,32,5166.17,3,0
subj_006830,36974.25,0.2,5,21969.85,1,0
